songid,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc1_skew,mfcc2_skew,mfcc3_skew,mfcc4_skew,mfcc5_skew,mfcc6_skew,mfcc7_skew,mfcc8_skew,mfcc9_skew,mfcc10_skew,mfcc11_skew,mfcc12_skew,mfcc13_skew,mfcc1_kurtosis,mfcc2_kurtosis,mfcc3_kurtosis,mfcc4_kurtosis,mfcc5_kurtosis,mfcc6_kurtosis,mfcc7_kurtosis,mfcc8_kurtosis,mfcc9_kurtosis,mfcc10_kurtosis,mfcc11_kurtosis,mfcc12_kurtosis,mfcc13_kurtosis,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,chroma12_std,chroma1_skew,chroma2_skew,chroma3_skew,chroma4_skew,chroma5_skew,chroma6_skew,chroma7_skew,chroma8_skew,chroma9_skew,chroma10_skew,chroma11_skew,chroma12_skew,chroma1_kurtosis,chroma2_kurtosis,chroma3_kurtosis,chroma4_kurtosis,chroma5_kurtosis,chroma6_kurtosis,chroma7_kurtosis,chroma8_kurtosis,chroma9_kurtosis,chroma10_kurtosis,chroma11_kurtosis,chroma12_kurtosis,valence_mean,arousal_mean
1417,5.342933491192525e-07,-3.1429019031747885e-07,9.232274322812373e-08,-2.5536078851473576e-07,4.71435299687073e-08,-3.9286276454220115e-09,2.1607451827776458e-08,-6.285804232675218e-08,3.142902116337609e-08,2.750039307386487e-08,-3.142902116337609e-08,-9.42870599374146e-08,0.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,-0.06842532753944397,-1.432268738746643,-0.42575937509536743,0.17721828818321228,-0.41037631034851074,0.25187575817108154,0.02094406634569168,-0.021782277151942253,-0.31291913986206055,-0.16518057882785797,0.043349046260118484,0.3277757465839386,0.1402660608291626,3.6330180168151855,13.158466339111328,0.5356185436248779,0.04970502853393555,-0.2507288455963135,0.9724271297454834,0.5114438533782959,0.13478350639343262,-0.03611350059509277,0.34520411491394043,0.6737210750579834,0.3397543430328369,0.26959896087646484,-4.358321064046322e-07,-7.945035349621321e-07,3.722988495269419e-08,-3.448291252539093e-08,-1.6041383332776604e-07,1.7467813506755192e-07,2.549310806898575e-07,9.03369482330163e-07,-5.428872213997238e-07,-1.7832284981977864e-07,1.0819071576406714e-06,1.2768039425736788e-07,0.9999993443489075,0.9999999403953552,0.9999995231628418,0.999999463558197,1.0,1.0,0.9999996423721313,1.0000007152557373,1.0,1.0000016689300537,0.9999997615814209,1.000001072883606,1.3697861433029175,1.4185956716537476,1.4092732667922974,2.284905195236206,1.8615174293518066,2.398371696472168,1.117112636566162,0.8145845532417297,0.9293200373649597,1.404189109802246,0.7558910250663757,0.22882048785686493,1.5110654830932617,2.150235652923584,0.3652985095977783,6.468819618225098,2.1059489250183105,6.867301940917969,0.6747274398803711,-1.0634642839431763,0.7053802013397217,0.2908635139465332,0.6677651405334473,-1.71224844455719,4.6,2.4
1371,-9.42870599374146e-08,7.071529495306095e-08,-3.9286276454220115e-09,-1.3357333727981313e-07,7.857255290844023e-09,1.0214431256372336e-07,-5.892941246088412e-09,-7.857255290844023e-09,2.357176498435365e-08,4.71435299687073e-08,7.857255290844023e-09,-3.9286273789684856e-08,3.9286276454220115e-09,1.0,1.0,0.9999998807907104,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,-3.7177300453186035,-0.18264566361904144,-0.3035982549190521,-0.10902313143014908,0.016958298161625862,-0.04859428107738495,-0.07927945256233215,0.05947616696357727,-0.1673957109451294,0.03771686926484108,0.054420918226242065,-0.0116774532943964,-0.0004395034338813275,50.24512481689453,0.8973715305328369,0.149566650390625,-0.0463719367980957,-0.30637049674987793,-0.07184791564941406,0.08503842353820801,0.033484458923339844,0.06867861747741699,0.3681907653808594,0.04910993576049805,0.28671693801879883,-0.1002054214477539,5.468158406074508e-07,1.4364044176318203e-08,7.323207000808907e-07,7.46193677514384e-07,4.1582066501177906e-07,-2.5229155653505586e-07,-5.205431534704985e-07,-4.665245079138458e-09,2.862987287244323e-07,5.026187750445388e-07,5.512355372161437e-08,9.651303116697818e-07,0.9999993443489075,1.0000004768371582,0.9999998807907104,0.999999463558197,0.9999994039535522,1.0000001192092896,0.9999990463256836,1.0000019073486328,0.9999996423721313,1.0000001192092896,0.9999999403953552,0.9999997019767761,-0.591115415096283,0.6489142775535583,1.1562554836273193,1.071350336074829,0.7240707278251648,0.6551550030708313,0.48695531487464905,-0.0873192697763443,0.3335435688495636,0.4685169756412506,0.9684388041496277,0.6318925023078918,-1.044729471206665,-0.13280367851257324,0.6325933933258057,0.9779491424560547,-0.5680291652679443,-0.28974413871765137,-0.3648240566253662,-1.2994993925094604,-0.9507095813751221,-0.8893885612487793,0.4507870674133301,0.19025635719299316,5.7,5.4
829,7.464392126621533e-08,5.342933491192525e-07,-2.357176498435365e-08,4.71435299687073e-08,-1.1589450821247738e-07,2.2786039721722773e-07,-7.857255290844023e-09,-5.500078614772974e-08,3.142902116337609e-08,-1.5714510581688046e-08,0.0,-1.3750196536932435e-08,-3.5357647476530474e-08,1.0,0.9999999403953552,1.0,0.9999998807907104,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0000001192092896,0.9999999403953552,1.0,1.0,1.0,1.0736862421035767,-0.7391356825828552,-0.2576707601547241,0.012155710719525814,-0.3879881799221039,-0.2553875148296356,-0.8632463812828064,0.130825936794281,-0.05513631924986839,0.005310341715812683,-0.23532263934612274,-0.034393806010484695,0.16637589037418365,1.5345325469970703,1.502939224243164,-0.21758556365966797,-0.1394801139831543,0.19037222862243652,0.0202178955078125,0.8293032646179199,-0.02140045166015625,-0.385817289352417,-0.03370094299316406,0.004205226898193359,-0.10337328910827637,0.06855297088623047,-4.327628744249523e-08,1.2903085462312447e-06,-4.528970976025448e-07,-5.954326098844831e-08,-1.344634199540451e-07,1.1593594990699785e-06,2.6518236495576275e-07,4.360776415524015e-07,1.3074962907921872e-06,-5.769864515059453e-07,-3.363273322065652e-07,3.9801906837055867e-07,0.9999996423721313,1.0000001192092896,1.0000001192092896,0.9999998807907104,0.9999997615814209,0.9999994039535522,0.9999998807907104,0.9999990463256836,0.9999998211860657,1.0000001192092896,1.0000001192092896,0.9999995827674866,0.9231877326965332,1.0404455661773682,0.013905320316553116,0.3362962007522583,0.6378468871116638,0.8862332105636597,0.4323591887950897,0.08457151055335999,0.4228864908218384,1.1639879941940308,1.0278377532958984,0.37735289335250854,-0.3643794059753418,0.7783215045928955,-1.3108395338058472,-0.6894152164459229,-1.0920075178146362,-0.26914072036743164,-0.6013228893280029,-1.4191529750823975,-0.680779218673706,0.2154073715209961,0.750617504119873,-1.3010138273239136,2.3,4.5
1365,1.1022861201581691e-07,-4.7240831690942287e-08,-3.149389016243731e-08,-1.0235513769885074e-07,-4.13357277295745e-08,1.0235513769885074e-07,2.3620415845471143e-08,-4.7240831690942287e-08,-7.873472540609328e-09,1.96836804633449e-08,1.5746945081218655e-08,7.873472540609328e-09,0.0,0.9999998807907104,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,-2.327533483505249,-0.2597593367099762,-0.7911880612373352,-1.4199790954589844,-0.4860493838787079,0.5809040665626526,-0.9751009345054626,-1.027268648147583,-1.0730053186416626,0.11668194085359573,-0.5900989770889282,-0.007452302612364292,-0.36531081795692444,7.079096794128418,-0.6731343269348145,0.8774981498718262,4.22971773147583,2.5002474784851074,4.361268043518066,3.4052233695983887,1.6211934089660645,2.766035556793213,4.058224678039551,2.6646499633789062,1.3176469802856445,1.0148873329162598,4.3168770957890956e-07,1.081987306861265e-06,1.0568599009275204e-06,-5.3762494900411184e-08,-4.142492002756626e-07,-3.605419749419525e-07,4.114811815725261e-07,-5.816527846036479e-07,-4.3848473296748125e-07,2.6978943878930295e-07,3.2307761443917116e-07,1.6483852505189134e-06,1.0000005960464478,0.9999998211860657,1.0000003576278687,0.9999995827674866,0.9999997615814209,1.000001072883606,0.9999994039535522,0.9999997019767761,1.0000004768371582,1.0,1.0000005960464478,1.0,0.125196635723114,0.2646957039833069,0.2316419631242752,0.46617555618286133,0.2421674281358719,0.5849757790565491,0.5536796450614929,0.14398270845413208,0.38715478777885437,0.5833557844161987,0.5009008049964905,0.17442992329597473,-1.4914600849151611,-1.3660848140716553,-1.4252324104309082,-1.1720315217971802,-1.2964909076690674,-1.035622477531433,-0.772749662399292,-1.49259352684021,-1.093680500984192,-0.9254179000854492,-1.084863305091858,-1.201721429824829,6.5,6.4
69,-2.6714667455962626e-07,-6.187588041939307e-08,-2.003600059197197e-07,-1.1785882492176825e-08,-7.071529495306095e-08,2.2000314459091896e-07,-1.669666715997664e-08,9.821568447421214e-09,-2.828611798122438e-07,5.500078614772974e-08,-3.044686280873066e-08,-3.221474571546423e-07,1.1785882492176825e-08,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7381764650344849,-1.0010161399841309,0.5260916948318481,0.6341686844825745,0.44079941511154175,0.2715927064418793,0.3371090888977051,0.3611508309841156,0.16722525656223297,0.16163571178913116,0.5542282462120056,0.3430302143096924,0.23745745420455933,1.6663413047790527,4.427736759185791,-0.2292933464050293,0.990389347076416,0.9932222366333008,-0.07711577415466309,0.15728306770324707,0.07150721549987793,0.11794161796569824,-0.022927045822143555,0.5508787631988525,0.8685815334320068,-0.2459428310394287,-3.6272280112825683e-07,2.6591897039907053e-07,2.7254852597025092e-08,5.094938693162021e-09,-3.577506504370831e-07,-1.7451699818593625e-07,1.4806015258272964e-07,1.4388598401637864e-07,-8.05921104074514e-07,-2.2454561587892385e-07,-6.812485366936016e-07,1.9066119705257734e-07,0.9999995231628418,0.9999999403953552,1.0000001192092896,1.0,1.0000019073486328,1.0000007152557373,1.0,1.0000001192092896,0.9999996423721313,0.9999992251396179,1.000000238418579,0.9999996423721313,2.420271873474121,1.7575621604919434,1.042473554611206,1.385319471359253,0.24248738586902618,0.9860681891441345,1.6940486431121826,1.5510207414627075,1.2084009647369385,-0.04968627169728279,1.5229792594909668,3.031858205795288,5.691851615905762,2.494144916534424,-0.24701595306396484,1.2262306213378906,-1.5431334972381592,-0.021429777145385742,2.664569854736328,1.5439319610595703,0.5143783092498779,-1.5789645910263062,3.542926788330078,10.189837455749512,3.2,3.9
197,-2.51691375297014e-07,-4.719213109183329e-07,-3.6180634310767346e-07,0.0,4.719213109183329e-08,-6.685552023100172e-08,4.719213109183329e-08,0.0,4.719213109183329e-08,-2.75287437290217e-08,7.865355478031688e-09,3.146142191212675e-08,1.1798032772958322e-08,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.33770790696144104,-1.0664743185043335,-1.4871121644973755,-0.7123730182647705,0.6016860604286194,-0.16906878352165222,0.4927186667919159,0.7522423267364502,0.703528642654419,-0.1232200562953949,-0.32539576292037964,-0.22133930027484894,-0.11979104578495026,4.094112396240234,14.644966125488281,3.8749489784240723,1.1497774124145508,0.3781588077545166,-0.28496813774108887,-0.3859977722167969,0.6508233547210693,1.0880813598632812,-0.3121836185455322,0.32137370109558105,0.18406271934509277,-0.1838979721069336,-1.8729376449755364e-07,1.8286951330992451e-07,-3.4410927440831074e-08,3.4380204283479543e-07,5.511893164111825e-07,-6.771579563746855e-08,-3.582423602210838e-08,1.5915054518700344e-07,3.677053541650821e-07,-1.0703028010539128e-06,1.7316071421191737e-07,1.555865623004138e-07,0.9999998211860657,1.000000238418579,1.0,1.0000001192092896,1.0000007152557373,1.000000238418579,0.9999998807907104,0.9999995827674866,1.000002145767212,0.9999997019767761,0.9999996423721313,0.9999998807907104,2.0125415325164795,1.838062047958374,1.262352466583252,1.558489441871643,2.3860249519348145,3.092224359512329,2.2772376537323,0.9185188412666321,1.0412424802780151,0.7420702576637268,0.5322648286819458,2.107318162918091,6.516563415527344,1.581228256225586,1.3997950553894043,1.4006037712097168,4.716341495513916,11.509567260742188,3.7570953369140625,0.25926899909973145,-0.8136229515075684,1.9991321563720703,-1.4896670579910278,3.436649799346924,2.2,2.8
1403,1.8896332676376915e-07,-3.30685821836596e-07,0.0,-3.149389016243731e-08,0.0,-3.936736270304664e-09,8.2671455459149e-08,7.873472540609328e-09,3.149389016243731e-08,-3.149389016243731e-08,0.0,4.7240831690942287e-08,0.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,-0.5284652709960938,0.2788284122943878,0.46742576360702515,0.2105318158864975,0.30552971363067627,0.09805881977081299,-0.22993065416812897,-0.028245821595191956,-0.06089168041944504,0.5943560600280762,-0.060403529554605484,0.07437450438737869,0.06923854351043701,0.968956708908081,1.0072040557861328,2.1829771995544434,0.661271333694458,-0.2181103229522705,0.06083106994628906,-0.13645458221435547,-0.14013123512268066,0.2210216522216797,0.46363377571105957,0.059317588806152344,0.5106289386749268,0.3030996322631836,-2.3226742484894203e-07,-6.23726634785271e-08,-4.399302611091116e-07,5.623996344183979e-07,-8.98683012451329e-08,4.6767195271968376e-07,-5.703346346308535e-07,-1.1133581523381508e-07,-5.767318498328677e-07,4.294732889320585e-07,-1.9923575678149064e-07,2.646224857016932e-07,1.0000003576278687,0.9999973177909851,0.9999998211860657,1.0000003576278687,0.9999997615814209,0.9999997615814209,0.9999994039535522,1.0000001192092896,1.0000003576278687,1.0000003576278687,0.9999998211860657,0.9999990463256836,1.9663172960281372,0.13412101566791534,1.8621338605880737,1.5351804494857788,2.032890558242798,2.1979005336761475,0.4611735939979553,2.0523524284362793,1.7472236156463623,2.4645116329193115,1.2940311431884766,1.4061483144760132,5.20530891418457,-1.6527354717254639,4.016538143157959,1.0374107360839844,3.8187923431396484,7.234354019165039,-1.529601812362671,6.411420822143555,2.0749611854553223,8.829277992248535,0.5324862003326416,0.6307179927825928,5.6,5.1
801,-6.285804232675218e-08,-1.5714509515873942e-07,3.142902116337609e-08,-3.142902116337609e-08,1.9643136894842428e-08,4.71435299687073e-08,1.5714510581688046e-08,1.5714510581688046e-08,1.5714510581688046e-08,7.857255290844023e-09,7.857255290844023e-09,6.285804232675218e-08,1.1000157229545948e-07,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,-1.7105371952056885,0.23663701117038727,-0.4841090738773346,-0.6665229201316833,0.0702974796295166,0.2865132987499237,0.03404878452420235,0.5316600203514099,0.3710184395313263,0.17855878174304962,-0.023786617442965508,-0.11151459068059921,0.49613603949546814,27.489561080932617,-0.44829511642456055,-0.2915010452270508,-0.23908305168151855,-0.14723587036132812,0.19372916221618652,-0.5416665077209473,-0.2995798587799072,-0.6418449878692627,-0.39310216903686523,-0.00872492790222168,-0.05165743827819824,0.16675543785095215,-2.584607159406005e-07,-2.920689041729929e-07,-2.540103309911501e-07,4.5387923819362186e-07,-3.737106908374699e-07,1.6746388382671284e-06,8.208376129914541e-07,-1.0994939430020167e-06,5.588472618001106e-07,1.486739904521528e-07,-6.098580342950299e-07,4.039119971821492e-08,0.9999996423721313,1.0,1.0000003576278687,1.0000003576278687,1.000001072883606,1.0,0.9999992847442627,0.9999997019767761,1.0,0.9999999403953552,1.000003457069397,1.000001072883606,0.8349077701568604,1.0137783288955688,0.7011483311653137,0.7446521520614624,0.5780460834503174,0.6293253898620605,0.400052011013031,0.635712742805481,1.028379201889038,0.4483027458190918,0.013064202852547169,0.3128023147583008,-0.05666303634643555,0.48985958099365234,0.3425023555755615,-0.6721615791320801,-0.6424188613891602,-0.12180638313293457,-1.0162334442138672,-0.41433000564575195,0.5699076652526855,-0.8460519313812256,-1.285232424736023,-1.115147590637207,3.3,3.5
41,-8.061989120733415e-08,6.213630854290386e-07,-1.0618229850933858e-07,1.3371104046200344e-07,-1.5730710956063376e-08,1.966338736281159e-08,3.146142191212675e-08,0.0,9.438426218366658e-08,1.5730710956063376e-08,-3.539409831887497e-08,-7.865355478031688e-09,-2.3596065545916645e-08,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,-5.945469856262207,-0.7546519041061401,0.3519570529460907,-0.03226861730217934,-0.07866871356964111,0.16206637024879456,-0.14081384241580963,-0.12268897145986557,0.00762524176388979,-0.0987466499209404,0.007809123955667019,-0.265276700258255,0.14787739515304565,92.82723999023438,4.243597030639648,-0.13683152198791504,-0.057466983795166016,-0.390535831451416,-0.08968591690063477,0.29991865158081055,-0.10980057716369629,-0.20331931114196777,-0.3204631805419922,-0.026175260543823242,0.1840653419494629,0.5055522918701172,-4.80524022350437e-07,-7.425387025250529e-07,1.2001196125766e-07,-2.146381632428529e-07,-4.951486971549457e-07,4.001499576133938e-07,-1.2435864391591167e-06,1.285616917812149e-06,1.2265037696579384e-07,5.146277430867485e-07,1.785066956472292e-07,1.5053245761009748e-07,0.9999998211860657,1.0000001192092896,0.9999998211860657,0.9999999403953552,0.999999463558197,1.0000001192092896,1.0000001192092896,0.9999993443489075,0.9999998211860657,0.9999995827674866,1.0000001192092896,1.0,1.0709013938903809,-0.16922779381275177,1.0217214822769165,0.8838680386543274,0.5041307210922241,0.6351880431175232,0.04580771550536156,0.8222813010215759,0.3152245581150055,1.240411400794983,1.8268842697143555,1.5767229795455933,1.4684224128723145,-1.4550613164901733,1.2272748947143555,-0.08117032051086426,-1.1005362272262573,0.22144484519958496,-1.4439690113067627,0.10516905784606934,-1.1275798082351685,1.230881690979004,4.52783203125,2.2194180488586426,4.3,5.1
815,4.719213109183329e-08,-1.8483584085515758e-07,0.0,-3.932677739015844e-09,-7.865355478031688e-09,-9.438426218366658e-08,-7.865355478031688e-09,-3.146142191212675e-08,7.865355478031688e-09,-1.966338736281159e-08,-1.5730710956063376e-08,-1.25845687648507e-07,4.719213109183329e-08,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,-0.22395125031471252,-0.04029450565576553,-0.1956753134727478,-0.051523614674806595,0.07643194496631622,0.09614761918783188,0.24392901360988617,0.037060633301734924,-0.18640974164009094,0.12010101974010468,-0.17391866445541382,-0.05556861311197281,0.09274617582559586,-0.22582435607910156,-0.60605788230896,-0.11169815063476562,-0.33507752418518066,0.20362591743469238,-0.29779601097106934,0.005705833435058594,0.03184986114501953,0.2979562282562256,-0.0913536548614502,-0.2078847885131836,0.024461030960083008,-0.2716250419616699,3.740037755051162e-07,6.782639729863149e-07,8.057073159761785e-07,-1.1903723589057336e-06,-9.653494714711996e-08,-8.836234854925351e-08,-5.403130103331932e-07,-3.174715459408617e-07,3.7913469697059554e-08,2.4321153091477754e-07,6.743313178958488e-07,7.707433837822464e-07,1.0000001192092896,1.0000004768371582,0.9999997615814209,1.0000001192092896,1.0000001192092896,1.0,0.999999463558197,1.0000001192092896,0.9999999403953552,0.9999998211860657,1.0000020265579224,0.9999995827674866,1.6754480600357056,0.17571522295475006,1.0592560768127441,0.8794472217559814,0.4259393513202667,0.47979140281677246,0.7382289171218872,0.6839529871940613,0.6661928296089172,0.7395879030227661,-0.4508194923400879,1.2538398504257202,2.882634162902832,-1.3819499015808105,0.5090758800506592,-0.08110809326171875,-0.8739049434661865,-0.849118709564209,-0.5098147392272949,-0.294386625289917,-0.795574426651001,-0.31421494483947754,-1.202824354171753,1.3245172500610352,5.5,5.9
1359,-1.574694437067592e-07,0.0,-2.3620415845471143e-08,0.0,-1.5746945081218655e-08,7.87347218533796e-08,7.873472540609328e-09,7.479798824761019e-08,-3.149389016243731e-08,2.165204904258644e-08,-2.3620415845471143e-08,1.0235513769885074e-07,-1.96836804633449e-08,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,-0.4925939738750458,-0.7507380247116089,-0.09489750117063522,-0.09483399987220764,0.6569934487342834,-0.44662460684776306,1.0055989027023315,-0.6128513216972351,-1.2650731801986694,-0.02237248606979847,0.8335141539573669,1.005294680595398,-0.06667923182249069,-0.7342557907104492,0.4202744960784912,-0.8598241806030273,-0.8560693264007568,0.921928882598877,0.914923906326294,2.0624237060546875,1.252171516418457,0.702380895614624,0.11590814590454102,1.5414605140686035,1.5468273162841797,1.202162265777588,-1.4399842029888532e-06,-5.180806397220294e-07,-4.97382018238568e-07,-9.947025318979286e-07,1.073819703378831e-06,-4.2747419115585217e-07,2.2403564798878506e-06,-1.6040969512687298e-06,-1.4024622352337701e-08,-5.691197770829604e-07,4.1212704360305e-09,1.8408546793580172e-06,0.9999880194664001,0.9999998807907104,1.0000009536743164,1.0000001192092896,0.9999998807907104,1.0,0.9999999403953552,1.000000238418579,0.9999996423721313,0.9999995827674866,0.9999998807907104,0.9999998807907104,-1.0494931936264038,-0.7060505151748657,0.5264381766319275,0.786636471748352,0.8639888763427734,1.226422905921936,1.0480791330337524,0.5707480907440186,0.8098970055580139,0.946306586265564,0.6258148550987244,-0.44908565282821655,-0.33559298515319824,0.1710529327392578,-0.2798128128051758,-0.14708805084228516,0.41722774505615234,1.8955793380737305,0.9091928005218506,-0.6956043243408203,-0.01958608627319336,0.744633674621582,0.2597508430480957,-0.07661318778991699,3.6,3.4
55,1.730378187403403e-07,-2.084319135065016e-07,-3.539409831887497e-08,2.0449922999432602e-07,3.146142191212675e-08,0.0,-1.5730710956063376e-08,0.0,-9.831693681405795e-09,5.50574874580434e-08,-1.5730710956063376e-08,0.0,-3.932677472562318e-08,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,-0.5054046511650085,-1.1889634132385254,0.7972923517227173,0.0019923262298107147,0.33495932817459106,-0.4247203767299652,-0.8672266006469727,-0.43343600630760193,0.09934850037097931,0.03912379592657089,0.36553117632865906,0.3228171169757843,0.17201094329357147,1.0156664848327637,7.241549491882324,1.2860541343688965,-0.4647247791290283,0.28474879264831543,0.32253360748291016,0.5502879619598389,0.268709659576416,-0.20327186584472656,-0.011770963668823242,0.501002311706543,0.05691170692443848,-0.04399251937866211,-8.464473921776516e-08,-3.10988781393462e-07,-5.299282861415122e-07,5.40743144483713e-07,4.0359103081755165e-07,-4.628269891782111e-07,-1.7807656149670947e-07,2.449320675168565e-07,-1.4421866012526152e-07,-6.35526816950005e-07,4.1546971374373243e-07,3.4804196502591367e-07,1.0000009536743164,1.000001072883606,1.0,0.9999998211860657,1.0000001192092896,1.0,0.9999986886978149,0.9999999403953552,1.0000005960464478,1.0000003576278687,1.0000015497207642,1.0,1.853398084640503,0.6260939240455627,1.51641047000885,1.6343234777450562,2.1682701110839844,1.1676645278930664,0.37308821082115173,1.4156672954559326,1.9537885189056396,1.4650274515151978,0.9916749000549316,1.6360584497451782,4.05348539352417,-1.240736961364746,1.869065761566162,1.4174747467041016,4.433798313140869,0.7858235836029053,-1.6233400106430054,1.863935947418213,2.9867610931396484,0.9411749839782715,-0.35166287422180176,1.636612892150879,5.8,5.4
7,1.7285961462221167e-07,-4.125058694626205e-08,5.892941246088412e-08,6.285804232675218e-08,5.107215628186168e-08,-2.1607451117233722e-07,1.5714510581688046e-08,0.0,-1.5714510581688046e-08,0.0,0.0,-5.892941246088412e-09,-7.857255290844023e-09,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,-0.3116064667701721,0.6212329268455505,-1.0402613878250122,0.18582941591739655,0.2884327173233032,-0.12707123160362244,0.30614665150642395,-0.22923967242240906,-0.06455361843109131,-0.4269210994243622,-0.3582146465778351,-0.12314034253358841,0.21486754715442657,1.2682600021362305,0.3239924907684326,2.9882068634033203,2.328853130340576,0.8654530048370361,0.697577953338623,-0.2605915069580078,-0.1547834873199463,0.4208824634552002,0.4344472885131836,0.5095856189727783,0.7460958957672119,0.29694318771362305,-8.704365228595634e-08,1.6549343229144142e-07,-3.4261927339684917e-07,6.446632028200838e-07,8.999012379717897e-07,-1.0889664281421574e-06,-4.916922762276954e-07,4.913239877168962e-07,1.1962977168877842e-06,4.480783672988764e-07,1.2297831517571467e-06,1.0779172043839935e-06,0.9999994039535522,0.9999993443489075,0.9999992251396179,0.9999998211860657,0.9999991655349731,0.9999996423721313,1.0000004768371582,0.999998152256012,1.0000004768371582,0.9999994039535522,1.0,0.9999998807907104,0.9880988597869873,0.9383353590965271,0.9958423972129822,0.371346652507782,0.46838003396987915,0.3964333236217499,0.34565088152885437,0.968551754951477,0.9050464630126953,1.3027273416519165,0.8022834062576294,0.6764022707939148,-0.5428681373596191,-0.10177421569824219,-0.3774433135986328,-1.3612092733383179,-1.3131258487701416,-1.555521011352539,-1.0927859544754028,-0.4889864921569824,-0.646669864654541,0.7688345909118652,-0.9026210308074951,-1.0723497867584229,5.8,6.4
54,4.719213109183329e-08,-2.202299498321736e-07,0.0,-5.309114925466929e-08,4.3259454685085075e-08,3.146142191212675e-08,1.966338736281159e-08,0.0,1.1798032772958322e-08,-3.834360740029297e-08,-7.865355478031688e-09,4.3259454685085075e-08,1.1798032772958322e-08,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,-0.7124388217926025,-0.8717949986457825,0.2057933509349823,0.3328418433666229,-0.35469818115234375,-0.15796278417110443,0.1402406096458435,0.38512691855430603,-0.4970545470714569,0.2262282371520996,0.18249794840812683,-0.4928200840950012,-0.08943813294172287,0.49129295349121094,0.9986715316772461,-0.2797234058380127,-0.03148245811462402,-0.012405157089233398,0.0016448497772216797,0.6543798446655273,0.34909653663635254,0.16436505317687988,0.9370288848876953,1.1415772438049316,0.1092524528503418,0.9312570095062256,1.4010164477440412e-06,3.699174726534693e-07,-1.7955130715563428e-07,7.089573017537987e-08,3.219879829430283e-08,-2.870240223273868e-07,-3.2235666935775953e-07,-4.726586837477953e-07,-3.1535157063444785e-07,-3.020173622303446e-08,9.412925123797322e-07,3.520975440096663e-07,0.9999984502792358,0.9999992251396179,0.9999998807907104,1.000000238418579,1.000000238418579,0.9999999403953552,1.0000004768371582,1.0000007152557373,1.0000003576278687,1.0,1.0000001192092896,0.9999998211860657,-0.3465645909309387,0.1845439374446869,1.1655569076538086,1.4896349906921387,0.9984651207923889,1.064008116722107,0.7288843393325806,0.5593094825744629,0.6538552045822144,0.8814887404441833,0.5352347493171692,-0.12406615912914276,-1.5826984643936157,-1.0665524005889893,1.2947320938110352,2.441500186920166,-0.026394128799438477,-0.12400436401367188,-0.7652158737182617,-1.1002614498138428,-0.9985077381134033,-0.547029972076416,-0.33858680725097656,-1.0549302101135254,3.1,3.3
