songid,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,chroma12_std,chroma1_skew,chroma2_skew,chroma3_skew,chroma4_skew,chroma5_skew,chroma6_skew,chroma7_skew,chroma8_skew,chroma9_skew,chroma10_skew,chroma11_skew,chroma12_skew,chroma1_kurtosis,chroma2_kurtosis,chroma3_kurtosis,chroma4_kurtosis,chroma5_kurtosis,chroma6_kurtosis,chroma7_kurtosis,chroma8_kurtosis,chroma9_kurtosis,chroma10_kurtosis,chroma11_kurtosis,chroma12_kurtosis,valence_mean,arousal_mean
1952,-9.264938967135095e-07,6.572503821189457e-07,5.014417752136069e-07,-8.956074282195914e-08,5.945086627434648e-07,-4.1827821206652516e-09,3.6525528912534355e-07,-5.108837513034814e-07,4.5930639203106693e-07,6.654314006482309e-07,-1.3406432231022336e-07,7.105347208380408e-07,1.0000009536743164,0.9999998807907104,0.9999983906745911,0.9999998807907104,1.000000238418579,0.9999980330467224,0.9999995231628418,1.000000238418579,0.9999998211860657,1.000001311302185,1.0,0.9999996423721313,0.6952258944511414,1.5446704626083374,0.19861693680286407,1.4830907583236694,1.1091113090515137,0.03759149834513664,1.8280009031295776,1.9793485403060913,1.0182886123657227,-0.555324137210846,1.3240740299224854,1.4728108644485474,-0.9341113567352295,2.576256275177002,-1.3882640600204468,2.3321709632873535,0.17656350135803223,-1.379792332649231,3.806265354156494,3.9219417572021484,0.5753664970397949,-1.0429699420928955,1.8142919540405273,2.0027151107788086,4.1,4.4
1007,5.919950467614399e-07,1.589866371887183e-08,-3.642574313289515e-07,-1.9899418646218692e-07,3.52471545284061e-07,1.7691100140382332e-07,6.783020580769517e-07,-1.6567759075769573e-07,5.547344699152745e-07,-4.916308853353257e-07,-2.5106384526907277e-08,-2.987598293202609e-07,0.9999999403953552,0.9999995231628418,0.999999463558197,0.9999993443489075,0.9999999403953552,0.9999992847442627,1.000000238418579,1.0000008344650269,1.0000004768371582,1.000000238418579,0.9999995827674866,0.9999995827674866,0.7152996063232422,0.868137776851654,0.9645569920539856,0.9103384017944336,0.474353164434433,0.5550229549407959,1.060457706451416,1.0534749031066895,1.2504067420959473,1.1664432287216187,0.8062416911125183,0.6290110349655151,-1.0196263790130615,-0.6389846801757812,-0.47577404975891113,-0.48582005500793457,-1.339553713798523,-1.2491092681884766,0.07151317596435547,-0.3019680976867676,0.5434658527374268,0.1452043056488037,-0.5409421920776367,-1.0961792469024658,5.2,5.4
1761,-5.109145035930851e-07,4.4171409285809204e-07,-3.919512892025523e-07,-2.6591422397359565e-07,-1.21546725040389e-06,-1.9972785025856865e-07,5.233398496784503e-07,-9.875055866359617e-07,2.978386817176215e-07,-1.946223875393116e-07,3.0239053216973844e-07,7.798428214300657e-07,0.9999998211860657,1.0000003576278687,0.9999992847442627,1.0000007152557373,0.9999991059303284,0.9999992251396179,1.000000238418579,1.0000007152557373,1.0000007152557373,1.0,1.0000003576278687,1.0000008344650269,0.7127285003662109,0.5968729257583618,0.339264839887619,0.16360682249069214,0.40301358699798584,0.37691596150398254,0.42737361788749695,0.2526754140853882,0.19089144468307495,0.22782227396965027,0.5454538464546204,0.5556643009185791,0.00011348724365234375,-0.40600109100341797,-1.1774492263793945,-1.3800125122070312,-0.8618426322937012,-1.0489528179168701,-0.8493602275848389,-1.071176528930664,-1.2896076440811157,-1.0960184335708618,-0.6069040298461914,-0.5571489334106445,7.9,7.1
1775,4.944909619553073e-07,3.7196005564510415e-07,3.952729059619742e-07,1.794290511725194e-07,-3.7091435700631337e-08,-3.709143641117407e-07,3.0983343890511605e-07,-1.2302300289590562e-09,-3.336998872782715e-07,1.9366127901321306e-07,5.752555694016337e-07,-1.793982988829157e-07,0.9999988079071045,1.0000001192092896,1.0000004768371582,1.0,0.9999991059303284,1.000000238418579,1.0000001192092896,0.9999997615814209,0.9999995827674866,0.9999998211860657,0.9999994039535522,1.0000008344650269,1.7232043743133545,2.574939250946045,2.445568323135376,1.4042044878005981,1.1306389570236206,1.0643651485443115,2.232041358947754,1.244348168373108,1.6939951181411743,1.9517263174057007,1.3180503845214844,1.779381275177002,1.6641478538513184,7.108924865722656,5.644347190856934,0.5596094131469727,0.10627484321594238,-0.22580623626708984,6.354508399963379,0.0943598747253418,2.3158035278320312,2.812009334564209,0.3793625831604004,2.291714668273926,4.6,3.0
1013,5.268921654533187e-07,-4.060989340359811e-07,2.386646258401015e-07,1.1908626618151175e-07,-7.449658028235717e-07,-4.2790475163201336e-07,3.9244337557420295e-08,-4.621974198926182e-07,-2.7495641319319475e-08,-1.363786850561155e-06,-7.319868444710664e-08,-8.660204002808314e-07,0.9999996423721313,1.000000238418579,0.9999991059303284,0.9999997615814209,1.0000032186508179,1.0000005960464478,1.000000238418579,1.0000004768371582,0.9999997019767761,0.9999998807907104,0.9999995231628418,0.9999995231628418,1.390749216079712,1.4796416759490967,0.9070351719856262,0.8785281181335449,0.1892973780632019,0.9273208379745483,1.239189624786377,0.1750432401895523,0.7779451012611389,1.7390285730361938,1.5816675424575806,0.7498425841331482,1.453369140625,2.166196346282959,-0.5313608646392822,0.3390378952026367,-1.5484318733215332,0.6370720863342285,0.9478375911712646,-1.5354678630828857,-0.3305981159210205,2.3512697219848633,3.537449359893799,-0.9576971530914307,3.2,3.5
1985,-5.739022981288144e-07,5.672590646099707e-07,-5.659058288642882e-08,-1.0656252698026947e-06,6.569428592229087e-07,1.3434112133836607e-07,4.546930085780332e-07,9.718816862402946e-09,7.68647737459105e-07,-6.320921670521784e-07,-1.4898085964887287e-07,5.062396439825534e-07,0.9999995827674866,0.9999999403953552,0.9999996423721313,0.9999988675117493,0.9999997615814209,0.9999997615814209,0.9999998211860657,0.9999997019767761,0.9999996423721313,1.0000005960464478,1.0000004768371582,0.9999996423721313,0.8232555389404297,0.7645196914672852,0.6880462169647217,0.4840348958969116,0.6448546051979065,0.6344868540763855,0.6770626306533813,0.6686841249465942,-0.27920395135879517,-0.38910219073295593,-0.08831721544265747,0.39806947112083435,-0.14741063117980957,-0.4726123809814453,-0.624903678894043,-0.8618936538696289,-0.3135957717895508,-0.7358071804046631,-0.7090845108032227,-0.41814661026000977,-0.9457769393920898,-1.0704344511032104,-0.9882314205169678,-0.9199345111846924,4.8,5.6
1749,-9.093860171560664e-07,2.0784736420864647e-07,-4.938758593198145e-07,2.871971958029462e-07,1.2343513162704767e-06,-1.8564171000434726e-07,7.98972905613482e-07,3.813713078670844e-07,-3.592271724528473e-08,-1.0457570169819519e-06,-1.2339206989508966e-07,3.518457702966771e-08,0.9999978542327881,0.9999998807907104,0.9999997615814209,0.9999998807907104,1.0,1.0,0.9999999403953552,1.0000017881393433,0.9999998211860657,0.9999993443489075,1.0,1.0000004768371582,0.4208269715309143,0.652991533279419,0.4872073531150818,0.871393620967865,0.9295323491096497,1.2380857467651367,1.1867092847824097,0.631397545337677,1.0092934370040894,0.809639036655426,0.8955391645431519,0.9544951319694519,-1.3654767274856567,-0.21289348602294922,-1.2297306060791016,-0.5051732063293457,-0.01288461685180664,0.57950758934021,0.7265064716339111,-1.1279245615005493,0.20995140075683594,-0.7293105125427246,-0.48569560050964355,0.5990762710571289,6.7,4.6
1991,6.032432793290354e-07,-2.605627287266543e-07,8.532875312994292e-07,-5.139285690347606e-07,4.438669805040263e-07,1.5764167073939461e-06,1.3815483157486597e-07,-6.942187837921665e-07,-5.972151484456845e-07,-1.1890173254869296e-06,8.342190085386392e-07,9.8529119441082e-07,0.9999994039535522,1.000000238418579,0.9999991059303284,1.0000003576278687,1.0000017881393433,0.9999997615814209,1.0000003576278687,0.9999992251396179,1.000000238418579,0.9999994039535522,0.9999999403953552,0.9999989867210388,1.5098813772201538,1.0362027883529663,0.926574170589447,0.06896942108869553,-0.07964744418859482,-0.09741948544979095,0.3363448977470398,0.6737806797027588,0.8763825297355652,0.9300795197486877,0.7499632835388184,0.6905557513237,1.6673035621643066,0.21626853942871094,-0.43010783195495605,-0.8757176399230957,-1.5145785808563232,-1.1426899433135986,-1.2100871801376343,-0.8713927268981934,-0.21910476684570312,-0.06529760360717773,-0.5993776321411133,-0.6516528129577637,5.0,6.0
342,8.441945453796507e-08,-1.7173013020510552e-06,-7.360038267734126e-08,3.6413464954421215e-07,4.384102680887736e-07,-7.651001965314208e-07,2.762316242410634e-08,-4.023160045107943e-07,-6.077095804357668e-07,-1.2168923149147304e-06,-2.9906675536039984e-07,4.79599464142666e-07,1.0000003576278687,1.0,0.9999967217445374,0.9999997615814209,0.9999998211860657,0.9999997615814209,0.9999998807907104,1.0000017881393433,1.0000001192092896,0.9999999403953552,1.000000238418579,0.9999998807907104,0.9248688220977783,0.4048389494419098,0.06665303558111191,0.6013034582138062,2.362460136413574,0.9878560304641724,-0.5294591188430786,-1.2056576013565063,-0.6533655524253845,0.8003186583518982,3.828226327896118,1.6340196132659912,-0.7055513858795166,-0.05306839942932129,-1.650081992149353,0.6699538230895996,10.244781494140625,4.349735736846924,-0.6692230701446533,0.07812976837158203,-0.9340972900390625,3.2476205825805664,34.21330642700195,4.109997749328613,4.0,5.1
356,-6.87341014327103e-07,6.290100600381265e-07,-6.092441822147521e-07,-1.4766881939465293e-08,7.961762662489491e-07,7.44086435133795e-07,9.287521152145928e-08,1.3768611495379446e-07,9.768777999852318e-07,-1.2529866353361285e-06,2.645685128754849e-07,-1.0563096566329477e-06,1.000000238418579,1.0000007152557373,0.9999997615814209,0.9999991059303284,1.000000238418579,0.9999996423721313,0.9999983310699463,0.9999998211860657,0.9999992847442627,1.0,1.0000001192092896,0.9999994039535522,0.3177342414855957,-0.002306742360815406,-0.06526300311088562,1.3446406126022339,1.1544781923294067,0.9316787719726562,0.6608113646507263,0.21541811525821686,-0.10410032421350479,0.8278311491012573,1.1136916875839233,1.4465320110321045,-1.1837592124938965,-1.6759049892425537,-1.313378930091858,0.528724193572998,0.3512859344482422,-0.3106057643890381,-1.1169695854187012,-1.3591547012329102,-1.057283878326416,-0.839383602142334,2.109992027282715,2.0192813873291016,4.6,5.6
430,1.021390062305727e-06,6.525787199507249e-08,1.2535409723568591e-06,-3.4423217698531516e-07,-8.064446888056409e-07,4.6786573193458025e-07,-6.861293400106661e-07,4.3916946879107854e-07,-5.216942895458487e-07,-5.108640266371367e-07,2.3682092376020591e-07,1.3036826658208156e-06,1.000000238418579,1.0000003576278687,0.9999969005584717,0.9999996423721313,0.9999998211860657,0.999999463558197,0.9999997615814209,0.9999998807907104,1.0000003576278687,1.000000238418579,1.0000003576278687,0.9999999403953552,1.3205231428146362,0.1470644772052765,-1.4448668956756592,0.3775721788406372,0.9861684441566467,1.7747689485549927,1.7471530437469482,2.822664260864258,1.3174492120742798,0.8932854533195496,1.7218194007873535,0.8684421181678772,1.851813793182373,-0.048140764236450195,0.8517124652862549,-0.6133899688720703,1.090756893157959,2.5518312454223633,4.193473815917969,13.767507553100586,2.1144938468933105,-0.49710988998413086,4.076560974121094,0.7862849235534668,4.0,2.9
1832,-2.0034295289406145e-07,1.1434988067549057e-07,3.474169716355391e-07,-7.642188961654028e-07,1.0128944722964661e-06,4.684715975145082e-07,6.236651302060636e-07,2.9224113973214116e-07,-1.3142547459210618e-06,-4.824347001886053e-07,-5.536035132536199e-07,-2.1836583652401487e-09,1.0000003576278687,0.9999998807907104,1.0000005960464478,1.0000007152557373,1.0000003576278687,0.9999999403953552,1.0,1.0,1.0000001192092896,0.9999999403953552,1.0000004768371582,1.0000001192092896,0.0873379111289978,0.32031407952308655,0.36980167031288147,0.7407582402229309,0.9816399812698364,0.7707080245018005,0.519206702709198,0.299996942281723,0.2946586310863495,0.1151084154844284,-0.48264122009277344,0.08590537309646606,-1.467125654220581,-0.9933364391326904,-0.9760282039642334,0.08952617645263672,0.3417379856109619,-0.3991532325744629,-0.9868173599243164,-1.2481454610824585,-1.245133876800537,-1.3421987295150757,-0.979841947555542,-1.0784564018249512,5.7,5.2
